investment_id,account_id,security_name,investment_type,quantity,purchase_price
8171,688,Microsoft,Bond,374,414.65
8172,5984,Amazon,Stock,345,1189.49
8173,5109,Google,Bond,370,1020.18
8174,4813,Microsoft,Stock,267,476.44
8175,6313,Apple,Stock,141,65.99
8176,6236,Tesla,ETF,559,1002.67
8177,14,Netflix,Bond,75,377.87
8178,6110,Netflix,Bond,23,1273.01
8179,1077,Apple,Stock,980,1377.45
8180,6591,Apple,Stock,294,616.8
8181,3975,Microsoft,Bond,363,224.96
8182,332,Apple,ETF,292,831.33
8183,2570,Google,Stock,356,1019.79
8184,2713,Netflix,Bond,964,1059.74
8185,3144,Tesla,Stock,170,929.82
8186,6115,Netflix,Bond,827,406.75
8187,6607,Apple,Bond,91,36.35
8188,3136,Amazon,Stock,615,1100.86
8189,5080,Tesla,ETF,889,1214.43
8190,3371,Microsoft,Stock,477,1484.16
8191,6826,Amazon,Bond,696,779.36
8192,4035,Tesla,ETF,247,508.28
8193,4297,Netflix,Stock,970,846.7
8194,4717,Netflix,ETF,907,507.34
8195,3786,Google,ETF,143,91.03
8196,3807,Amazon,Stock,41,466.19
8197,1601,Netflix,Stock,704,1424.24
8198,3201,Tesla,Bond,897,380.5
8199,1394,Google,Bond,219,823.79
8200,3769,Netflix,Bond,222,842.17
8201,1278,Netflix,Bond,781,1197.78
8202,1045,Google,Stock,436,1309.32
8203,1706,Google,ETF,216,688.64
8204,6116,Netflix,ETF,141,1344.12
8205,1900,Apple,Stock,267,1344.71
8206,3366,Google,Bond,495,551.57
8207,6380,Apple,Stock,543,93.73
8208,4934,Google,ETF,303,1349.78
8209,698,Microsoft,Bond,712,256.52
8210,1738,Microsoft,Bond,108,1268.72
8211,6669,Apple,ETF,954,39.22
8212,6191,Google,Stock,224,63.42
8213,6255,Apple,ETF,553,89.57
8214,4759,Microsoft,Stock,840,388.71
8215,5437,Microsoft,Bond,714,39.4
8216,5973,Microsoft,Bond,899,1435.67
8217,4128,Google,ETF,540,594.52
8218,2682,Microsoft,ETF,311,241.68
8219,2880,Tesla,Bond,451,591.32
8220,2881,Amazon,Bond,376,1042.75
8221,6894,Google,Bond,993,220.9
8222,1437,Amazon,Bond,350,44.35
8223,4940,Tesla,Stock,824,545.74
8224,5800,Amazon,Bond,320,918.58
8225,1128,Tesla,Stock,93,642.31
8226,476,Microsoft,Bond,179,294.44
8227,6489,Apple,Bond,624,825.79
8228,621,Netflix,Bond,186,1122.61
8229,5990,Netflix,Stock,681,484.0
8230,4086,Amazon,ETF,226,189.11
8231,2077,Apple,Bond,604,375.62
8232,3140,Netflix,Stock,385,228.36
8233,1877,Apple,Bond,347,962.57
8234,1672,Tesla,ETF,479,308.15
8235,2438,Amazon,Bond,666,653.31
8236,512,Netflix,Bond,328,1464.96
8237,2917,Microsoft,Stock,465,1324.9
8238,3532,Google,Bond,946,1217.83
8239,6513,Amazon,ETF,601,1481.63
8240,2829,Netflix,ETF,902,835.8
8241,4009,Tesla,ETF,30,963.97
8242,5837,Amazon,ETF,950,487.84
8243,4322,Apple,Bond,686,1162.82
8244,5684,Netflix,Bond,653,1297.59
8245,4643,Microsoft,ETF,205,618.27
8246,3830,Amazon,Stock,640,41.43
8247,2567,Apple,Bond,406,127.07
8248,5871,Google,Bond,373,1206.82
8249,356,Amazon,Bond,826,896.79
8250,4465,Apple,ETF,534,608.11
8251,6187,Microsoft,Bond,907,165.56
8252,3050,Microsoft,ETF,623,50.99
8253,3998,Apple,ETF,515,663.19
8254,1033,Microsoft,Bond,926,21.68
8255,649,Netflix,Stock,904,627.82
8256,1752,Netflix,Stock,365,1139.91
8257,1382,Netflix,Bond,191,99.79
8258,398,Google,ETF,898,1466.23
8259,6374,Apple,Bond,640,1154.69
8260,3945,Amazon,ETF,11,521.51
8261,2022,Google,Stock,875,614.13
8262,4520,Tesla,ETF,961,1165.45
8263,4954,Google,ETF,459,134.51
8264,6016,Apple,ETF,135,1002.54
8265,1419,Amazon,ETF,108,57.93
8266,6683,Netflix,Bond,801,377.17
8267,2787,Amazon,Bond,639,1249.36
8268,987,Tesla,Stock,832,63.24
8269,1662,Google,ETF,628,849.9
8270,6746,Netflix,Stock,333,620.47
8271,2059,Tesla,Stock,454,215.14
8272,645,Netflix,Stock,662,984.52
8273,6885,Amazon,Stock,790,1221.39
8274,6476,Apple,ETF,709,585.56
8275,5983,Amazon,Stock,668,109.28
8276,4403,Amazon,ETF,963,1277.81
8277,2866,Apple,ETF,328,458.36
8278,2419,Google,ETF,195,172.78
8279,874,Tesla,Stock,153,544.93
8280,3632,Apple,ETF,595,754.45
8281,2097,Apple,Stock,367,980.42
8282,6565,Apple,Bond,285,1041.8
8283,3683,Amazon,Bond,770,1328.74
8284,898,Netflix,ETF,857,1025.77
8285,5668,Tesla,ETF,602,412.33
8286,3351,Microsoft,ETF,114,292.29
8287,2422,Google,Stock,772,927.31
8288,4529,Netflix,Stock,798,708.09
8289,1096,Apple,Bond,783,802.64
8290,2050,Netflix,Bond,683,1487.99
8291,2270,Google,ETF,309,90.72
8292,1083,Tesla,Bond,738,730.37
8293,3104,Netflix,Stock,133,152.75
8294,446,Amazon,Bond,896,732.5
8295,2751,Tesla,Bond,605,296.0
8296,5953,Netflix,Bond,261,1354.38
8297,2875,Apple,ETF,824,887.24
8298,3323,Amazon,Bond,305,964.61
8299,536,Netflix,Stock,872,1139.71
8300,4561,Tesla,Stock,426,320.81
8301,2267,Google,Stock,855,1092.08
8302,843,Apple,ETF,687,783.06
8303,1369,Google,Bond,897,1093.14
8304,2834,Google,Stock,831,351.32
8305,1953,Google,Stock,705,394.56
8306,6990,Amazon,Stock,319,1478.72
8307,3436,Microsoft,ETF,990,769.45
8308,5331,Netflix,ETF,963,1353.11
8309,1359,Tesla,Bond,870,1272.69
8310,6400,Tesla,Bond,27,284.52
8311,1491,Amazon,Bond,268,980.06
8312,5241,Microsoft,Stock,198,352.78
8313,2088,Amazon,Stock,225,1392.43
8314,78,Google,ETF,903,746.22
8315,5626,Netflix,Bond,746,509.1
8316,1333,Tesla,Stock,870,1027.37
8317,5134,Netflix,Stock,741,1362.22
8318,275,Netflix,Bond,13,954.5
8319,1760,Netflix,Bond,137,1448.7
8320,387,Tesla,Stock,695,1243.03
8321,3921,Netflix,Stock,567,459.55
8322,6293,Tesla,Bond,856,58.99
8323,446,Tesla,Stock,322,998.34
8324,3370,Tesla,ETF,204,610.35
8325,3404,Microsoft,Bond,656,1135.65
8326,3335,Google,ETF,385,1098.81
8327,2492,Microsoft,Stock,621,869.73
8328,4441,Netflix,Bond,873,1043.73
8329,6879,Tesla,ETF,659,1345.29
8330,2407,Google,ETF,329,378.97
8331,1324,Microsoft,Bond,510,751.01
8332,4028,Google,ETF,320,1308.82
8333,1280,Microsoft,Stock,91,760.18
8334,4454,Microsoft,ETF,404,172.09
8335,3431,Amazon,Stock,250,1222.16
8336,1514,Microsoft,Stock,618,131.75
8337,2779,Google,ETF,116,574.89
8338,1411,Google,ETF,813,701.93
8339,47,Google,ETF,266,1003.64
8340,933,Apple,ETF,955,1016.43
8341,259,Amazon,Bond,659,412.7
8342,4048,Amazon,Bond,98,1466.07
8343,3474,Amazon,ETF,656,1206.14
8344,5890,Google,ETF,913,36.17
8345,2921,Tesla,Bond,104,308.45
8346,2034,Google,Bond,424,254.76
8347,4631,Tesla,Stock,310,1003.4
8348,2665,Amazon,Bond,112,508.64
8349,4358,Tesla,Stock,722,1429.43
8350,1751,Apple,ETF,843,1481.85
8351,3990,Amazon,Stock,351,855.68
8352,3666,Amazon,ETF,839,552.41
8353,6249,Amazon,Stock,172,417.01
8354,4491,Netflix,Stock,236,1162.82
8355,2446,Google,Stock,320,579.02
8356,6544,Microsoft,Bond,596,1100.65
8357,6354,Tesla,ETF,602,233.1
8358,5508,Tesla,ETF,104,1213.08
8359,5265,Microsoft,Stock,948,715.42
8360,1747,Google,ETF,668,990.17
8361,5023,Apple,ETF,957,344.79
8362,6231,Netflix,Stock,719,592.27
8363,5402,Microsoft,Bond,459,1037.84
8364,6767,Google,Bond,537,1480.47
8365,6831,Microsoft,Bond,205,205.42
8366,3748,Apple,ETF,89,1463.74
8367,3309,Microsoft,Bond,258,1257.32
8368,5433,Microsoft,Stock,404,1131.84
8369,4081,Netflix,Stock,517,1075.27
8370,3826,Netflix,Stock,731,179.71
8371,1871,Netflix,ETF,570,1013.17
8372,2197,Apple,Bond,770,415.08
8373,4733,Apple,ETF,826,1284.8
8374,4799,Microsoft,Bond,736,1332.6
8375,4929,Microsoft,ETF,327,988.39
8376,995,Apple,Bond,296,261.33
8377,655,Google,Stock,146,1342.06
8378,2542,Apple,Bond,367,132.0
8379,1375,Tesla,ETF,697,500.31
8380,6902,Microsoft,ETF,659,1168.13
8381,1792,Netflix,Bond,31,843.79
8382,406,Netflix,Stock,354,684.81
8383,2262,Tesla,Stock,570,854.11
8384,956,Apple,Stock,319,972.51
8385,4771,Tesla,Bond,412,64.39
8386,6209,Apple,Stock,556,943.77
8387,2127,Netflix,ETF,584,866.63
8388,6529,Netflix,Bond,923,276.26
8389,6347,Tesla,Stock,668,509.07
8390,4195,Apple,Stock,567,657.88
8391,3624,Apple,Bond,951,1017.22
8392,1060,Netflix,ETF,368,1239.97
8393,3678,Microsoft,Stock,996,327.26
8394,2284,Netflix,Stock,851,1253.4
8395,2219,Tesla,ETF,669,797.08
8396,1821,Google,ETF,869,756.27
8397,6622,Microsoft,ETF,933,732.99
8398,5104,Netflix,Stock,551,1079.91
8399,3430,Google,ETF,711,1398.94
8400,622,Tesla,Stock,153,364.41
8401,4666,Amazon,Stock,359,907.36
8402,5269,Tesla,Bond,44,1062.02
8403,1198,Amazon,Stock,232,507.78
8404,3206,Google,ETF,987,1188.21
8405,3126,Apple,Stock,252,1270.7
8406,4246,Microsoft,Bond,60,1064.06
8407,3845,Apple,Bond,166,1257.75
8408,4153,Google,Bond,751,566.86
8409,2477,Microsoft,Bond,988,76.6
8410,6563,Apple,ETF,441,389.91
8411,966,Google,Bond,588,918.72
8412,4215,Tesla,ETF,892,1339.76
8413,2888,Amazon,ETF,46,192.35
8414,6604,Amazon,ETF,347,835.31
8415,6234,Amazon,Bond,804,664.81
8416,4943,Google,Stock,751,214.33
8417,5064,Amazon,Bond,819,330.91
8418,1714,Apple,Stock,657,592.2
8419,622,Microsoft,ETF,577,320.73
8420,3098,Netflix,Stock,254,1179.12
8421,5636,Netflix,Bond,115,952.25
8422,5910,Amazon,ETF,813,1491.84
8423,1086,Netflix,Stock,886,595.51
8424,1636,Amazon,ETF,538,22.74
8425,1791,Amazon,Stock,479,118.44
8426,3550,Google,ETF,902,821.3
8427,3737,Google,Bond,802,183.21
8428,1201,Apple,Bond,857,626.54
8429,2478,Google,Bond,326,656.81
8430,1812,Netflix,Bond,768,1132.5
8431,3201,Tesla,ETF,566,1004.29
8432,929,Tesla,ETF,147,1196.46
8433,6643,Tesla,Stock,216,1292.94
8434,2328,Tesla,Stock,59,354.05
8435,4870,Netflix,ETF,563,1224.45
8436,252,Google,ETF,551,674.5
8437,5870,Netflix,Stock,511,1087.33
8438,6199,Apple,Stock,238,309.32
8439,6325,Amazon,ETF,583,1219.66
8440,6101,Tesla,ETF,507,948.41
8441,5803,Netflix,Bond,612,20.19
8442,1465,Microsoft,Stock,604,1251.02
8443,5088,Tesla,ETF,159,1333.11
8444,557,Tesla,Stock,455,31.59
8445,2342,Google,Bond,904,408.02
8446,58,Netflix,ETF,911,489.56
8447,5932,Amazon,ETF,304,906.87
8448,642,Apple,Stock,619,241.57
8449,1102,Tesla,Bond,594,639.58
8450,2558,Microsoft,Stock,560,1261.86
8451,6334,Amazon,ETF,230,140.45
8452,4496,Apple,ETF,20,1074.24
8453,1787,Tesla,ETF,203,1247.59
8454,3553,Netflix,Bond,766,1152.66
8455,1628,Netflix,Bond,72,455.77
8456,512,Google,Bond,690,626.93
8457,4963,Google,Bond,911,1354.2
8458,715,Netflix,ETF,328,808.55
8459,4138,Apple,ETF,77,27.41
8460,5730,Microsoft,ETF,296,995.58
8461,1239,Microsoft,Stock,169,1396.82
8462,521,Netflix,ETF,503,1117.47
8463,4747,Netflix,Bond,731,1018.06
8464,4759,Tesla,ETF,666,229.31
8465,527,Apple,ETF,573,902.77
8466,4243,Netflix,Stock,941,20.7
8467,1297,Tesla,Stock,745,1198.22
8468,5357,Netflix,Bond,308,1494.84
8469,3603,Microsoft,Stock,821,61.58
8470,5120,Google,Bond,127,18.77
8471,4391,Tesla,Bond,780,1410.99
8472,2052,Tesla,Bond,255,733.78
8473,1136,Google,ETF,777,457.13
8474,6615,Amazon,ETF,340,827.91
8475,3896,Netflix,Bond,45,241.39
8476,4783,Tesla,ETF,687,963.86
8477,669,Apple,ETF,68,567.53
8478,562,Microsoft,Stock,11,445.32
8479,1967,Netflix,ETF,456,1156.21
8480,5768,Tesla,Stock,993,472.3
8481,744,Apple,ETF,766,1298.96
8482,6965,Google,Stock,357,78.64
8483,4972,Netflix,Bond,209,168.51
8484,3085,Tesla,Bond,860,844.92
8485,2307,Apple,ETF,480,1191.98
8486,3835,Amazon,ETF,944,814.6
8487,3400,Apple,ETF,481,1390.14
8488,5192,Microsoft,Bond,719,288.59
8489,3417,Tesla,ETF,890,39.57
8490,1394,Microsoft,Bond,376,1191.71
8491,4474,Netflix,Stock,60,1424.32
8492,5641,Google,Stock,49,1086.38
8493,4319,Netflix,Stock,353,1382.11
8494,5206,Tesla,Stock,49,586.49
8495,793,Apple,Bond,424,840.73
8496,6922,Google,Stock,328,1332.33
8497,6506,Microsoft,ETF,27,1478.01
8498,2540,Microsoft,Bond,965,46.69
8499,2988,Google,Bond,578,45.85
8500,6907,Apple,ETF,308,968.39
8501,4808,Netflix,Bond,674,1499.84
8502,3889,Netflix,Stock,937,396.3
8503,6614,Apple,Bond,491,323.92
8504,180,Microsoft,Bond,573,819.12
8505,3615,Google,Stock,396,344.28
8506,1355,Netflix,ETF,894,388.94
8507,948,Tesla,Stock,696,296.11
8508,4522,Netflix,Stock,883,270.76
8509,606,Apple,Stock,492,1124.82
8510,124,Apple,Stock,245,1239.8
8511,2603,Microsoft,Stock,204,502.65
8512,193,Amazon,Stock,480,472.21
8513,678,Netflix,Bond,485,1347.09
8514,4163,Microsoft,Stock,172,766.19
8515,3221,Apple,Bond,99,577.0
8516,2553,Tesla,Bond,860,426.67
8517,6625,Netflix,Bond,599,1365.87
8518,5859,Netflix,ETF,516,862.76
8519,6887,Google,Bond,681,479.9
8520,5974,Google,ETF,431,943.03
8521,5927,Tesla,Stock,237,94.12
8522,6690,Apple,Stock,923,1321.0
8523,5459,Netflix,ETF,348,825.81
8524,667,Microsoft,Stock,369,997.34
8525,2866,Tesla,Bond,4,1283.4
8526,3522,Tesla,ETF,156,547.4
8527,6867,Microsoft,ETF,35,1103.24
8528,4887,Microsoft,Bond,627,103.89
8529,4665,Netflix,Bond,793,367.9
8530,1605,Tesla,Stock,69,272.49
8531,6838,Microsoft,Stock,714,800.24
8532,6072,Google,Bond,413,1165.85
8533,2794,Netflix,Stock,877,242.93
8534,1121,Apple,ETF,545,36.88
8535,1557,Microsoft,ETF,305,1135.63
8536,6692,Netflix,ETF,591,1314.84
8537,1254,Amazon,ETF,379,107.32
8538,1509,Netflix,Bond,406,494.69
8539,4475,Tesla,ETF,379,1318.89
8540,4868,Apple,Bond,446,178.82
8541,1371,Apple,Stock,748,405.39
8542,5972,Amazon,ETF,927,764.6
8543,1850,Google,Stock,6,680.07
8544,3644,Apple,ETF,668,637.53
8545,491,Apple,ETF,32,846.8
8546,6590,Netflix,Stock,795,173.57
8547,3616,Tesla,Bond,853,914.24
8548,4628,Amazon,Stock,180,152.04
8549,2945,Tesla,ETF,780,369.19
8550,5052,Amazon,Bond,207,161.58
8551,2682,Tesla,ETF,385,159.07
8552,1515,Netflix,Stock,262,1498.76
8553,5252,Netflix,Stock,34,210.74
8554,4702,Tesla,Bond,860,1066.03
8555,4422,Apple,ETF,234,522.05
8556,5236,Apple,Stock,149,845.35
8557,6115,Google,Stock,1000,1009.75
8558,4844,Amazon,Bond,661,737.52
8559,5762,Microsoft,ETF,268,1305.94
8560,1876,Google,Stock,644,846.22
8561,5519,Apple,ETF,855,248.54
8562,3554,Google,Stock,114,957.59
8563,4796,Tesla,ETF,727,770.69
8564,596,Amazon,ETF,239,1410.65
8565,5812,Google,Bond,503,707.84
8566,4846,Tesla,Bond,659,936.12
8567,5015,Netflix,Stock,633,1010.89
8568,6713,Tesla,Stock,355,559.36
8569,660,Google,ETF,666,703.3
8570,6475,Google,Bond,889,1076.95
8571,6036,Netflix,Stock,12,441.28
8572,2050,Microsoft,Bond,569,176.31
8573,4646,Microsoft,ETF,850,223.06
8574,3188,Microsoft,Bond,300,443.76
8575,1959,Netflix,Bond,929,1428.11
8576,913,Google,ETF,948,26.87
8577,4992,Apple,Stock,21,85.47
8578,871,Netflix,Stock,228,914.76
8579,576,Apple,ETF,307,28.57
8580,2821,Google,ETF,480,811.0
8581,3580,Tesla,Stock,873,630.31
8582,1761,Google,ETF,313,1111.83
8583,2359,Tesla,Stock,342,327.78
8584,2137,Netflix,Bond,996,511.62
8585,2905,Apple,ETF,152,1344.2
8586,4544,Tesla,ETF,651,804.61
8587,799,Amazon,Stock,239,1421.83
8588,5349,Apple,ETF,906,497.36
8589,4223,Microsoft,Stock,503,346.35
8590,6802,Tesla,Bond,125,468.28
8591,1829,Google,Bond,302,222.32
8592,2503,Amazon,ETF,837,627.02
8593,6234,Netflix,ETF,931,1165.8
8594,4449,Amazon,Stock,54,321.83
8595,1367,Tesla,ETF,229,1148.83
8596,6162,Tesla,Bond,63,475.16
8597,2143,Tesla,Stock,489,1450.84
8598,2397,Apple,Stock,389,535.33
8599,4503,Google,ETF,185,400.84
8600,4586,Apple,Stock,242,1084.52
8601,2031,Apple,Stock,520,158.14
8602,2903,Netflix,Bond,739,809.16
8603,196,Google,ETF,699,1182.74
8604,2074,Tesla,ETF,529,787.73
8605,1441,Amazon,Stock,500,957.3
8606,6854,Google,ETF,48,883.57
8607,2124,Netflix,Bond,510,1488.68
8608,4376,Netflix,Stock,740,310.8
8609,1182,Google,Stock,417,233.18
8610,588,Netflix,Bond,993,619.57
8611,1904,Tesla,Bond,267,662.37
8612,6524,Netflix,Stock,484,97.63
8613,6289,Google,Bond,356,1134.84
8614,6145,Netflix,Bond,196,443.28
8615,4501,Apple,Bond,118,1283.56
8616,5298,Google,Bond,466,999.59
8617,4574,Apple,ETF,461,1373.71
8618,4625,Tesla,Stock,770,996.06
8619,1545,Microsoft,Bond,425,547.35
8620,4362,Netflix,Bond,720,166.57
8621,2122,Apple,ETF,1,773.62
8622,6912,Tesla,Bond,285,482.49
8623,3708,Google,Bond,422,529.97
8624,4764,Netflix,ETF,154,1493.67
8625,146,Amazon,Bond,892,293.56
8626,1859,Amazon,ETF,818,353.53
8627,2364,Tesla,Bond,774,1422.39
8628,4059,Apple,Stock,101,445.1
8629,1999,Apple,Bond,62,976.81
8630,476,Microsoft,Bond,544,317.12
8631,170,Google,Stock,790,1129.05
8632,4418,Amazon,Stock,153,367.19
8633,408,Tesla,Bond,368,1035.11
8634,4073,Google,Bond,271,1027.65
8635,4942,Tesla,Bond,403,740.85
8636,2669,Tesla,Stock,410,34.0
8637,2025,Google,Stock,171,1368.32
8638,4159,Microsoft,Bond,825,426.22
8639,31,Microsoft,Stock,784,1259.65
8640,4794,Tesla,Bond,932,1419.05
8641,5662,Netflix,Bond,287,718.42
8642,6465,Microsoft,Stock,373,336.29
8643,5823,Google,Bond,168,1202.46
8644,6078,Google,Bond,154,1060.39
8645,3415,Tesla,Bond,466,1269.39
8646,4306,Microsoft,ETF,848,967.51
8647,1295,Amazon,ETF,490,101.65
8648,1709,Amazon,Stock,598,147.46
8649,3174,Amazon,Stock,191,1190.08
8650,986,Netflix,ETF,659,691.81
8651,6305,Amazon,Bond,604,422.67
8652,549,Google,Bond,499,723.92
8653,1461,Apple,Bond,350,346.11
8654,1834,Amazon,ETF,805,587.09
8655,6429,Amazon,ETF,104,1047.01
8656,1128,Amazon,Bond,154,1190.24
8657,2239,Tesla,ETF,420,991.19
8658,410,Amazon,Stock,40,67.54
8659,3816,Microsoft,ETF,971,1423.37
8660,1703,Netflix,Stock,655,1159.34
8661,5959,Microsoft,ETF,897,123.58
8662,4097,Amazon,Stock,681,944.66
8663,3431,Tesla,ETF,190,120.64
8664,4126,Amazon,ETF,920,1133.22
8665,6077,Amazon,Stock,393,967.64
8666,4699,Microsoft,Bond,449,337.62
8667,6061,Netflix,Stock,951,81.33
8668,6921,Netflix,ETF,640,698.77
8669,2449,Google,Bond,536,521.34
8670,17,Apple,ETF,302,678.04
8671,5542,Google,Bond,776,1002.01
8672,4853,Tesla,ETF,240,1280.9
8673,3266,Netflix,Stock,398,1284.06
8674,1264,Netflix,ETF,994,918.22
8675,333,Microsoft,Bond,588,1332.21
8676,1088,Microsoft,Bond,553,1486.05
8677,3140,Tesla,ETF,826,1324.35
8678,6000,Netflix,Bond,464,1243.32
8679,1890,Microsoft,Bond,395,353.15
8680,3049,Tesla,Bond,245,610.51
8681,152,Amazon,Bond,377,26.65
8682,75,Netflix,ETF,283,180.22
8683,1604,Microsoft,Stock,800,755.76
8684,417,Apple,Stock,471,482.89
8685,1223,Microsoft,ETF,135,16.66
8686,5261,Amazon,ETF,13,1478.09
8687,3960,Netflix,ETF,673,758.77
8688,5948,Microsoft,ETF,412,194.2
8689,4232,Tesla,Bond,425,1062.26
8690,3394,Amazon,Bond,42,1332.45
8691,4525,Netflix,Stock,135,1336.49
8692,4596,Apple,Stock,175,1359.64
8693,1471,Netflix,Bond,302,1263.02
8694,3549,Apple,ETF,424,495.37
8695,3875,Netflix,Bond,576,655.02
8696,3353,Tesla,Bond,364,1460.54
8697,6672,Apple,Bond,929,335.4
8698,6656,Microsoft,Stock,202,1133.67
8699,1439,Tesla,ETF,748,787.84
8700,208,Microsoft,ETF,729,186.43
8701,6344,Amazon,ETF,80,688.22
8702,6277,Google,ETF,572,554.37
8703,3641,Google,Stock,455,322.43
8704,2582,Microsoft,ETF,978,400.18
8705,453,Netflix,ETF,697,1335.5
8706,3744,Apple,ETF,833,1393.36
8707,2458,Amazon,Stock,50,1131.55
8708,1093,Amazon,Bond,869,1312.99
8709,5635,Google,Stock,602,1426.18
8710,3763,Netflix,ETF,843,384.3
8711,3862,Apple,ETF,619,1263.0
8712,637,Netflix,Bond,420,815.53
8713,4016,Tesla,ETF,118,1091.96
8714,377,Apple,Stock,940,677.37
8715,3859,Amazon,Bond,393,1412.75
8716,381,Apple,Stock,164,30.45
8717,5312,Tesla,ETF,718,650.84
8718,6333,Tesla,Stock,524,258.46
8719,2034,Google,Bond,186,220.1
8720,4936,Google,Stock,170,1488.58
8721,2755,Netflix,ETF,412,287.05
8722,5126,Apple,Stock,759,1324.77
8723,190,Tesla,Bond,265,1499.83
8724,5298,Apple,ETF,259,167.81
8725,1550,Microsoft,Bond,342,398.87
8726,1305,Google,ETF,321,155.33
8727,6361,Amazon,Bond,426,1077.48
8728,4592,Tesla,Bond,311,1273.66
8729,2651,Apple,ETF,671,1313.81
8730,3340,Tesla,ETF,950,927.74
8731,3950,Google,ETF,997,741.66
8732,487,Netflix,ETF,744,295.48
8733,814,Google,ETF,202,1284.21
8734,3321,Apple,Bond,243,1219.47
8735,4180,Microsoft,Bond,964,797.53
8736,5095,Google,Bond,41,903.57
8737,4776,Apple,Bond,613,867.2
8738,6078,Microsoft,Stock,566,853.56
8739,1828,Amazon,Stock,62,394.2
8740,4740,Apple,Bond,99,988.73
8741,1832,Netflix,Bond,260,641.61
8742,5034,Apple,Bond,728,803.47
8743,4324,Amazon,ETF,322,812.99
8744,211,Tesla,ETF,103,221.94
8745,6572,Amazon,Bond,633,1183.74
8746,2756,Tesla,ETF,555,1117.21
8747,2727,Apple,ETF,710,765.53
8748,6817,Microsoft,Bond,218,1097.98
8749,2062,Tesla,ETF,463,965.67
8750,441,Tesla,ETF,762,1354.08
8751,5997,Amazon,Stock,238,1415.1
8752,27,Apple,Bond,927,144.7
8753,5470,Tesla,Stock,669,1362.49
8754,6347,Netflix,Bond,747,1031.84
8755,5001,Google,ETF,309,193.52
8756,66,Google,Stock,966,315.81
8757,1156,Apple,Stock,916,1454.17
8758,5596,Microsoft,Bond,374,824.13
8759,1426,Netflix,ETF,195,1408.7
8760,2127,Microsoft,Bond,537,109.78
8761,1877,Google,Stock,919,148.95
8762,2333,Amazon,ETF,290,601.2
8763,2580,Amazon,Stock,174,1055.64
8764,693,Netflix,ETF,257,172.41
8765,3439,Apple,Bond,952,292.93
8766,707,Tesla,Bond,232,232.96
8767,5975,Microsoft,Bond,587,1433.7
8768,2071,Amazon,ETF,718,603.77
8769,936,Amazon,Bond,50,350.35
8770,5216,Netflix,Stock,725,65.77
8771,6300,Google,Bond,534,1478.63
8772,1015,Amazon,Stock,502,323.38
8773,457,Amazon,ETF,857,1358.72
8774,6636,Google,Bond,120,348.49
8775,6337,Tesla,Bond,199,1080.42
8776,46,Netflix,Stock,824,1186.18
8777,2621,Apple,ETF,970,964.81
8778,4741,Tesla,Stock,629,761.53
8779,368,Microsoft,Stock,149,122.54
8780,1840,Tesla,Bond,32,387.03
8781,2638,Netflix,Stock,222,975.97
8782,4213,Amazon,Stock,509,254.91
8783,2448,Tesla,Stock,421,217.88
8784,3748,Tesla,Bond,344,194.0
8785,4698,Google,Stock,630,668.02
8786,5605,Tesla,ETF,750,510.49
8787,4447,Amazon,Bond,640,1083.81
8788,979,Amazon,Stock,661,1417.53
8789,3874,Microsoft,Bond,201,1454.7
8790,5873,Google,ETF,949,667.31
8791,3435,Google,ETF,402,1465.4
8792,6109,Apple,Stock,543,1262.01
8793,3345,Microsoft,Bond,953,483.74
8794,6340,Tesla,Stock,108,63.06
8795,6744,Microsoft,Bond,218,127.83
8796,901,Google,Bond,829,592.05
8797,5875,Microsoft,ETF,346,923.93
8798,6181,Apple,Stock,275,118.26
8799,6794,Tesla,ETF,151,951.52
8800,5609,Microsoft,Stock,9,412.34
8801,6973,Tesla,ETF,645,1008.82
8802,5134,Tesla,Bond,462,933.8
8803,2618,Netflix,Bond,297,1447.84
8804,353,Microsoft,Bond,331,399.22
8805,4241,Google,ETF,527,1285.15
8806,5179,Netflix,Stock,397,864.87
8807,2507,Tesla,ETF,804,827.5
8808,4220,Microsoft,ETF,984,913.04
8809,4735,Google,ETF,656,1250.7
8810,2495,Google,Stock,406,67.78
8811,6459,Amazon,ETF,775,1397.3
8812,4679,Netflix,Bond,611,468.13
8813,2830,Netflix,ETF,136,166.88
8814,4635,Microsoft,ETF,633,37.53
8815,8,Amazon,Bond,511,299.05
8816,4368,Microsoft,Stock,338,352.45
8817,1334,Microsoft,Stock,212,312.23
8818,3174,Amazon,Bond,63,525.04
8819,4624,Amazon,ETF,140,536.59
8820,4430,Google,Stock,723,1169.67
8821,6867,Netflix,Bond,603,951.82
8822,6451,Tesla,Stock,383,338.33
8823,2037,Tesla,ETF,367,784.9
8824,4593,Microsoft,Bond,790,971.02
8825,5653,Apple,Bond,777,127.68
8826,1416,Amazon,Bond,182,214.33
8827,1055,Netflix,Stock,91,1119.18
8828,6250,Google,Bond,668,414.62
8829,5301,Microsoft,Bond,16,227.12
8830,2447,Amazon,ETF,75,37.26
8831,5663,Apple,Bond,852,805.74
8832,29,Amazon,Stock,253,1336.14
8833,3970,Netflix,ETF,867,1118.22
8834,1897,Apple,ETF,650,949.79
8835,781,Netflix,Bond,650,1425.32
8836,3226,Apple,Bond,195,1299.2
8837,1409,Apple,Bond,41,372.56
8838,1459,Netflix,Bond,10,432.84
8839,168,Apple,Stock,78,672.99
