account_id,client_id,account_type,balance
3520,4443,Retirement,7240.75
3521,540,Savings,786514.88
3522,4608,Brokerage,698316.94
3523,484,Savings,117052.48
3524,3046,Savings,610807.99
3525,3800,Savings,981073.82
3526,706,Retirement,186743.85
3527,663,Brokerage,880231.83
3528,2972,Savings,947057.27
3529,3610,Savings,820994.69
3530,1116,Savings,44806.3
3531,3788,Savings,809852.33
3532,4864,Retirement,680804.94
3533,38,Retirement,257169.26
3534,710,Brokerage,574428.49
3535,2559,Brokerage,711665.13
3536,2401,Savings,810917.44
3537,1154,Brokerage,522381.07
3538,3385,Brokerage,555777.59
3539,1748,Retirement,345269.16
3540,4876,Retirement,279749.51
3541,3869,Savings,414006.18
3542,722,Brokerage,793238.5
3543,4217,Savings,977426.81
3544,1657,Retirement,811125.85
3545,678,Savings,901794.83
3546,580,Savings,258559.11
3547,372,Savings,352443.21
3548,4600,Brokerage,611163.1
3549,1817,Brokerage,183992.71
3550,3837,Retirement,214122.42
3551,2949,Retirement,256777.55
3552,1983,Retirement,871485.76
3553,1241,Retirement,530409.74
3554,3323,Retirement,
3555,3567,Savings,745586.58
3556,3669,Savings,588697.72
3557,1795,Brokerage,996459.42
3558,2455,Brokerage,503876.44
3559,4483,Retirement,967705.33
3560,2605,Savings,383242.45
3561,2441,Retirement,915089.5
3562,4426,Savings,331517.48
3563,435,Retirement,816488.1
3564,2267,Brokerage,51070.83
3565,2950,Retirement,620254.75
3566,2888,Savings,364857.86
3567,3253,Savings,206783.99
3568,1498,Brokerage,824827.3
3569,4867,Savings,541301.31
3570,2731,Retirement,108032.99
3571,4042,Brokerage,
3572,226,Brokerage,990122.73
3573,834,Savings,100630.14
3574,683,Savings,463237.02
3575,4158,Retirement,95659.97
3576,157,Savings,329205.43
3577,2417,Brokerage,942487.05
3578,3188,Savings,687050.88
3579,1452,Savings,634212.06
3580,3327,Brokerage,621361.53
3581,1916,Retirement,817755.07
3582,2196,Brokerage,940556.28
3583,1452,Savings,893075.84
3584,1108,Savings,438299.64
3585,2571,Brokerage,357987.05
3586,488,Savings,158750.77
3587,3422,Brokerage,919053.88
3588,647,Retirement,111882.8
3589,1758,Brokerage,930570.9
3590,2843,Brokerage,686699.0
3591,4819,Retirement,440714.4
3592,2784,Savings,438623.62
3593,360,Retirement,100793.17
3594,3629,Brokerage,192071.57
3595,1058,Retirement,595365.49
3596,406,Retirement,708588.69
3597,4833,Brokerage,
3598,230,Savings,666760.64
3599,539,Savings,10713.02
3600,3217,Retirement,957435.23
3601,1772,Retirement,773088.49
3602,100,Savings,690339.35
3603,4743,Savings,4001.19
3604,2853,Savings,937749.99
3605,1758,Retirement,46561.52
3606,2329,Savings,
3607,2457,Brokerage,613817.49
3608,769,Savings,990495.17
3609,2760,Brokerage,616982.86
3610,1428,Brokerage,359815.0
3611,1996,Retirement,
3612,2790,Savings,46658.9
3613,3178,Savings,34224.41
3614,3339,Retirement,569825.09
3615,4732,Savings,644481.19
3616,3259,Brokerage,429044.69
3617,4486,Savings,74614.06
3618,3170,Brokerage,439793.09
3619,2153,Savings,778515.62
3620,1980,Retirement,501452.89
3621,1027,Brokerage,889873.68
3622,1785,Brokerage,194651.57
3623,2368,Retirement,581472.11
3624,3072,Savings,21490.68
3625,3217,Retirement,459017.79
3626,1288,Retirement,328763.64
3627,1786,Savings,633250.22
3628,91,Savings,493737.04
3629,3109,Retirement,255848.77
3630,3205,Savings,286583.19
3631,3764,Brokerage,255516.4
3632,4769,Savings,628108.6
3633,4692,Brokerage,779319.27
3634,1793,Savings,308407.55
3635,781,Savings,16218.11
3636,262,Brokerage,40793.98
3637,3456,Brokerage,
3638,2002,Savings,637569.52
3639,4432,Brokerage,913610.97
3640,4182,Retirement,243732.74
3641,1241,Savings,89297.86
3642,3217,Retirement,220724.11
3643,1115,Brokerage,927590.87
3644,2307,Brokerage,335177.22
3645,3740,Retirement,754482.86
3646,4609,Brokerage,790164.44
3647,4449,Retirement,323954.34
3648,4634,Savings,88639.11
3649,4862,Brokerage,594003.1
3650,3470,Retirement,168319.61
3651,381,Savings,953298.01
3652,1969,Retirement,671365.43
3653,1468,Savings,884859.55
3654,1159,Retirement,370673.95
3655,4266,Savings,78659.95
3656,3785,Retirement,890038.2
3657,4882,Savings,2096.28
3658,3645,Savings,91743.28
3659,2821,Savings,226424.12
3660,4512,Savings,181751.61
3661,3535,Brokerage,957477.78
3662,811,Brokerage,795466.43
3663,1401,Savings,353219.07
3664,4297,Savings,522731.72
3665,4005,Brokerage,5271.65
3666,2999,Brokerage,95368.87
3667,872,Savings,503629.76
3668,1733,Brokerage,372056.95
3669,4508,Brokerage,82471.48
3670,4822,Retirement,569406.08
3671,3800,Brokerage,972839.25
3672,1372,Brokerage,691041.17
3673,3128,Brokerage,517247.27
3674,413,Retirement,917250.68
3675,3922,Brokerage,765822.29
3676,4947,Savings,68101.57
3677,3076,Brokerage,942662.24
3678,4166,Brokerage,480112.28
3679,1413,Brokerage,276834.86
3680,2548,Savings,657699.17
3681,4210,Savings,168953.24
3682,3906,Savings,2217.93
3683,1456,Brokerage,214537.69
3684,2413,Brokerage,128333.37
3685,1874,Savings,662822.88
3686,1274,Savings,252710.06
3687,2273,Retirement,487787.42
3688,2284,Brokerage,212211.09
3689,1079,Brokerage,860394.03
3690,899,Savings,422038.72
3691,2949,Brokerage,602841.03
3692,1608,Brokerage,11197.67
3693,1037,Brokerage,627675.48
3694,107,Savings,37079.57
3695,1703,Savings,
3696,1223,Savings,852522.93
3697,1070,Brokerage,439467.78
3698,2943,Savings,695757.15
3699,846,Savings,373557.78
3700,1589,Savings,898612.64
3701,1071,Brokerage,94443.51
3702,2749,Savings,407750.84
3703,3243,Savings,3882.95
3704,471,Retirement,715532.08
3705,4874,Savings,934967.82
3706,3605,Retirement,460139.27
3707,3260,Brokerage,96857.85
3708,4402,Savings,132887.15
3709,582,Brokerage,
3710,1327,Brokerage,90569.19
3711,607,Retirement,299239.43
3712,4982,Savings,860740.0
3713,1304,Brokerage,749325.11
3714,4350,Savings,120212.3
3715,239,Retirement,248693.54
3716,4434,Retirement,67813.95
3717,3172,Retirement,163040.16
3718,4649,Savings,801656.98
3719,1664,Savings,420379.76
3720,115,Brokerage,56821.21
3721,3325,Brokerage,884913.3
3722,3422,Retirement,461044.07
3723,333,Retirement,234634.01
3724,3228,Savings,85028.56
3725,4196,Retirement,362688.75
3726,496,Retirement,581632.31
3727,2087,Retirement,656371.06
3728,3613,Retirement,392124.73
3729,1609,Brokerage,306863.4
3730,1545,Brokerage,225495.01
3731,3415,Retirement,9527.6
3732,4953,Retirement,168107.55
3733,1555,Savings,
3734,3157,Savings,
3735,963,Savings,296222.19
3736,1204,Retirement,217225.7
3737,3367,Brokerage,138307.99
3738,2815,Brokerage,555250.46
3739,2627,Retirement,673832.63
3740,831,Brokerage,515172.4
3741,4205,Brokerage,
3742,322,Brokerage,735217.24
3743,4868,Brokerage,618081.55
3744,3339,Savings,639830.57
3745,2549,Brokerage,
3746,4922,Brokerage,683015.58
3747,2160,Savings,201812.18
3748,2776,Savings,
3749,2308,Retirement,974134.21
3750,1530,Retirement,667043.73
3751,2988,Brokerage,236614.37
3752,2012,Retirement,949285.96
3753,285,Brokerage,
3754,645,Brokerage,834619.38
3755,4334,Retirement,406262.12
3756,3063,Brokerage,267809.11
3757,3825,Brokerage,391013.9
3758,4618,Brokerage,269294.43
3759,2711,Retirement,401975.26
3760,2198,Brokerage,772316.6
3761,2749,Savings,361132.12
3762,1966,Retirement,371348.11
3763,3869,Retirement,393634.44
3764,4872,Brokerage,382925.46
3765,521,Retirement,209413.12
3766,2297,Savings,79999.57
3767,2812,Retirement,370569.15
3768,4387,Brokerage,908350.47
3769,4692,Retirement,925367.74
3770,2510,Brokerage,88450.82
3771,2800,Savings,760657.4
3772,4882,Savings,323773.41
3773,3041,Brokerage,381905.56
3774,2475,Retirement,182542.13
3775,1963,Savings,453747.13
3776,2263,Savings,240357.73
3777,4822,Savings,266429.39
3778,3153,Savings,933192.06
3779,2343,Savings,997698.55
3780,2170,Brokerage,544917.27
3781,1601,Savings,792845.9
3782,1290,Retirement,816761.44
3783,2466,Retirement,886244.76
3784,1749,Brokerage,809783.65
3785,3710,Brokerage,413236.6
3786,3752,Savings,105145.58
3787,149,Savings,534623.75
3788,1000,Retirement,940206.53
3789,2919,Savings,142946.66
3790,986,Savings,368991.98
3791,4498,Retirement,93285.71
3792,4563,Retirement,319017.31
3793,1714,Retirement,815829.83
3794,2289,Brokerage,896364.9
3795,3547,Brokerage,797712.97
3796,2128,Retirement,
3797,4081,Savings,113316.19
3798,1590,Brokerage,964908.55
3799,208,Brokerage,529507.73
3800,2798,Brokerage,820535.43
3801,1824,Retirement,463336.29
3802,1082,Brokerage,430544.72
3803,2654,Retirement,189111.98
3804,3835,Savings,112363.64
3805,508,Brokerage,827587.52
3806,2926,Savings,813857.73
3807,4400,Savings,25562.02
3808,3011,Retirement,649428.08
3809,374,Savings,26291.93
3810,1246,Retirement,856478.53
3811,1460,Brokerage,128895.54
3812,2533,Savings,320468.82
3813,1597,Savings,425997.2
3814,4950,Retirement,227482.46
3815,4700,Brokerage,791968.87
3816,1783,Retirement,529557.51
3817,712,Retirement,993461.14
3818,288,Savings,122501.51
3819,3098,Brokerage,346517.36
3820,1263,Brokerage,775789.88
3821,1442,Brokerage,27762.2
3822,1528,Brokerage,726528.09
3823,3971,Savings,344625.43
3824,3060,Brokerage,352896.64
3825,1747,Savings,149210.24
3826,1236,Brokerage,693531.78
3827,3627,Savings,699611.21
3828,1558,Brokerage,603786.35
3829,1428,Savings,288042.09
3830,3881,Brokerage,693799.25
3831,1820,Retirement,226276.34
3832,1857,Retirement,427394.66
3833,4156,Retirement,972020.88
3834,3847,Retirement,92546.4
3835,402,Brokerage,976147.05
3836,374,Brokerage,188250.11
3837,4974,Retirement,788124.28
3838,990,Brokerage,807118.86
3839,1638,Retirement,39535.82
3840,116,Retirement,125556.61
3841,3248,Savings,354866.54
3842,4536,Savings,893055.47
3843,4574,Brokerage,560660.44
3844,1499,Brokerage,90550.92
3845,4039,Brokerage,793962.06
3846,3562,Brokerage,762282.76
3847,4376,Retirement,779571.35
3848,3920,Savings,324987.54
3849,2152,Savings,146003.46
3850,1776,Brokerage,982489.14
3851,1161,Savings,919723.0
3852,4165,Savings,635105.69
3853,4977,Retirement,254502.55
3854,1262,Retirement,560652.88
3855,4638,Savings,717637.55
3856,1509,Savings,734518.22
3857,2898,Retirement,58102.75
3858,1500,Brokerage,
3859,2766,Savings,372219.04
3860,404,Retirement,243000.93
3861,3923,Savings,67602.43
3862,940,Brokerage,56366.45
3863,3251,Brokerage,793189.82
3864,2260,Savings,827845.48
3865,52,Retirement,669333.38
3866,1877,Brokerage,949828.12
3867,1000,Brokerage,562122.93
3868,1217,Savings,888590.16
3869,588,Savings,774993.59
3870,1430,Retirement,661437.35
3871,4168,Retirement,664306.23
3872,1878,Brokerage,828343.76
3873,3880,Brokerage,366009.64
3874,519,Retirement,730767.07
3875,3901,Savings,362170.59
3876,2060,Brokerage,73648.75
3877,1428,Brokerage,660028.55
3878,3018,Savings,428690.94
3879,2193,Savings,78415.67
3880,2804,Retirement,428836.94
3881,139,Brokerage,933411.87
3882,749,Brokerage,721175.63
3883,4854,Savings,591343.68
3884,3694,Brokerage,497154.5
3885,1515,Savings,477683.22
3886,5,Savings,19142.0
3887,1383,Retirement,976418.01
3888,123,Savings,623126.61
3889,4065,Savings,136819.3
3890,736,Savings,308173.52
3891,1654,Brokerage,244407.26
3892,3523,Brokerage,404130.14
3893,4358,Brokerage,647619.01
3894,3326,Savings,566828.3
3895,4287,Retirement,216403.82
3896,1352,Retirement,491058.95
3897,3964,Savings,
3898,4932,Savings,132719.76
3899,3190,Brokerage,764876.0
3900,3772,Retirement,695757.42
3901,4346,Brokerage,622015.81
3902,4463,Retirement,353064.46
3903,1704,Brokerage,685252.86
3904,2530,Savings,116172.85
3905,752,Brokerage,770193.43
3906,2694,Retirement,189187.72
3907,4199,Brokerage,725356.13
3908,4737,Brokerage,335536.3
3909,1911,Savings,145586.98
3910,1299,Savings,586507.41
3911,2884,Savings,774821.14
3912,3984,Retirement,273015.16
3913,2317,Brokerage,640443.79
3914,2328,Retirement,7880.78
3915,410,Savings,
3916,4598,Retirement,396247.58
3917,2533,Brokerage,665715.9
3918,3566,Retirement,401512.78
3919,4690,Retirement,593492.77
3920,2536,Savings,420369.8
3921,1650,Retirement,890635.86
3922,3495,Brokerage,990617.09
3923,2105,Retirement,33993.22
3924,3332,Savings,353650.32
3925,1808,Retirement,199980.66
3926,4824,Brokerage,386734.81
3927,2232,Brokerage,427198.03
3928,1528,Retirement,441938.05
3929,901,Brokerage,565867.22
3930,2934,Savings,569740.45
3931,3115,Savings,321775.12
3932,406,Brokerage,371590.77
3933,3818,Brokerage,8949.07
3934,3015,Retirement,111011.84
3935,4334,Savings,463209.87
3936,1691,Retirement,
3937,642,Retirement,614467.44
3938,4297,Brokerage,850088.99
3939,4669,Retirement,612112.34
3940,2857,Retirement,414533.56
3941,3561,Savings,299238.57
3942,2707,Retirement,874784.34
3943,2394,Brokerage,222185.24
3944,2109,Savings,791915.41
3945,2502,Brokerage,122190.96
3946,4665,Brokerage,589499.17
3947,4977,Savings,833949.61
3948,2118,Retirement,
3949,2336,Savings,575345.0
3950,2209,Retirement,264530.56
3951,4308,Brokerage,836934.75
3952,4599,Savings,146958.04
3953,392,Brokerage,328859.82
3954,3442,Savings,605833.31
3955,3908,Brokerage,935244.08
3956,4716,Brokerage,817754.85
3957,4280,Brokerage,858275.46
3958,2209,Savings,249928.04
3959,849,Savings,997708.65
3960,4678,Retirement,129959.67
3961,1420,Savings,860560.84
3962,356,Retirement,327496.66
3963,4249,Retirement,193523.68
3964,3382,Retirement,337341.44
3965,4798,Savings,859284.37
3966,1030,Savings,245189.42
3967,352,Retirement,278859.53
3968,3546,Retirement,382119.95
3969,526,Savings,723810.96
3970,1831,Brokerage,55553.07
3971,225,Savings,897341.62
3972,2915,Savings,137224.06
3973,941,Savings,
3974,3781,Retirement,858613.21
3975,2919,Brokerage,707271.81
3976,3209,Savings,331436.6
3977,2764,Brokerage,677863.27
3978,3862,Savings,555821.86
3979,3525,Savings,922775.18
3980,4993,Savings,944437.45
3981,2139,Brokerage,361135.72
3982,2445,Savings,260115.53
3983,2681,Retirement,388498.41
3984,694,Savings,223599.46
3985,4441,Brokerage,371615.62
3986,1677,Retirement,890358.56
3987,1561,Retirement,158413.76
3988,1112,Savings,858117.29
3989,1597,Retirement,458061.78
3990,1501,Retirement,407170.89
3991,883,Savings,301956.56
3992,3693,Brokerage,579866.12
3993,4133,Brokerage,693453.29
3994,3247,Brokerage,831363.91
3995,268,Brokerage,
3996,2571,Brokerage,708138.56
3997,1154,Brokerage,860495.08
3998,3125,Brokerage,959304.03
3999,1254,Brokerage,90580.91
4000,3992,Retirement,889379.3
4001,528,Retirement,264232.46
4002,308,Retirement,208631.48
4003,2610,Savings,156010.59
4004,4396,Retirement,947301.93
4005,1339,Savings,815251.67
4006,4994,Retirement,422702.18
4007,2772,Savings,449007.23
4008,2759,Brokerage,872268.5
4009,1307,Savings,201840.81
4010,4263,Savings,
4011,1916,Savings,137155.88
4012,1102,Retirement,
4013,884,Savings,205206.77
4014,82,Savings,22944.6
4015,1617,Retirement,408883.19
4016,3613,Savings,734329.16
4017,1007,Brokerage,901002.79
4018,3738,Retirement,932881.86
4019,88,Retirement,856046.88
4020,1164,Retirement,610062.84
4021,2846,Retirement,249874.34
4022,465,Savings,278716.02
4023,3033,Savings,56993.99
4024,1418,Savings,734981.41
4025,4556,Retirement,
4026,1398,Savings,30014.34
4027,2219,Brokerage,917981.9
4028,1080,Savings,127928.74
4029,2425,Retirement,69033.27
4030,4764,Brokerage,797366.11
4031,135,Savings,454764.67
4032,1336,Savings,662255.48
4033,1085,Retirement,53067.08
4034,3059,Savings,439907.26
4035,3389,Retirement,660893.3
4036,4477,Retirement,729917.67
4037,833,Retirement,642550.92
4038,4057,Retirement,825015.43
4039,3391,Savings,622676.29
4040,4922,Savings,925733.65
4041,410,Retirement,360401.0
4042,4437,Savings,537286.11
4043,3611,Savings,788831.17
4044,3844,Brokerage,149189.61
4045,4144,Savings,180698.83
4046,2595,Brokerage,
4047,4792,Brokerage,343898.87
4048,3230,Brokerage,282465.67
4049,2087,Brokerage,724982.39
4050,1208,Savings,485982.32
4051,1538,Retirement,573830.02
4052,626,Savings,100629.95
4053,693,Savings,979347.09
4054,977,Brokerage,458431.72
4055,4207,Savings,236470.49
4056,2840,Brokerage,
4057,410,Brokerage,916414.45
4058,606,Retirement,855202.69
4059,3971,Retirement,693892.37
4060,1848,Brokerage,151899.54
4061,849,Brokerage,971652.79
4062,2063,Brokerage,355604.69
4063,4901,Retirement,735483.43
4064,897,Retirement,102921.64
4065,1438,Savings,905410.72
4066,3177,Brokerage,255272.63
4067,1805,Brokerage,454949.1
4068,1340,Savings,
4069,2370,Savings,145197.62
4070,3078,Savings,377507.29
4071,2626,Brokerage,811097.96
4072,4843,Brokerage,383117.64
4073,1576,Savings,740297.87
4074,13,Brokerage,540038.89
4075,1602,Savings,976185.81
4076,2412,Retirement,443375.8
4077,152,Retirement,502701.15
4078,4249,Retirement,509066.0
4079,4753,Retirement,12731.83
4080,3807,Savings,804635.05
4081,85,Retirement,614235.82
4082,3093,Brokerage,684670.36
4083,585,Brokerage,766322.63
4084,2566,Savings,788234.84
4085,3672,Retirement,258121.28
4086,1489,Retirement,427711.54
4087,1714,Savings,947681.02
4088,4897,Brokerage,
4089,1911,Retirement,185801.54
4090,4080,Retirement,319587.88
4091,1397,Savings,912136.48
4092,4647,Savings,18519.33
4093,660,Retirement,349940.39
4094,686,Savings,809711.69
4095,1097,Savings,654465.71
4096,4692,Brokerage,927519.0
4097,1237,Brokerage,286551.69
4098,585,Retirement,924136.49
4099,3363,Savings,42999.47
4100,4845,Retirement,316488.83
4101,4765,Retirement,233358.8
4102,2002,Retirement,668706.69
4103,1263,Brokerage,409196.94
4104,2431,Brokerage,764181.61
4105,1474,Savings,432032.99
4106,623,Retirement,663582.08
4107,4214,Savings,646660.82
4108,4516,Retirement,97998.95
4109,1678,Brokerage,107862.18
4110,4410,Savings,44565.78
4111,4702,Brokerage,851815.99
4112,1839,Brokerage,855683.63
4113,527,Brokerage,84624.25
4114,1244,Savings,949807.06
4115,1417,Savings,372741.08
4116,2426,Brokerage,663083.53
4117,923,Brokerage,373116.99
4118,1259,Retirement,543896.43
4119,4390,Retirement,991442.51
4120,2441,Savings,104877.21
4121,4775,Savings,531307.46
4122,2148,Brokerage,
4123,3191,Retirement,988832.99
4124,1095,Brokerage,1959.03
4125,3181,Savings,570447.25
4126,4117,Retirement,442801.93
4127,4297,Retirement,245307.4
4128,2570,Brokerage,327964.94
4129,3177,Brokerage,402324.88
4130,3272,Brokerage,311481.42
4131,973,Brokerage,435909.07
4132,1060,Savings,296898.1
4133,1477,Savings,610904.49
4134,3573,Savings,179866.63
4135,1584,Savings,18090.64
4136,524,Savings,285037.78
4137,2073,Brokerage,217741.21
4138,924,Retirement,733006.18
4139,4187,Brokerage,
4140,917,Savings,471588.38
4141,3658,Savings,825556.97
4142,3329,Brokerage,609800.95
4143,2275,Brokerage,690964.04
4144,791,Brokerage,161722.76
4145,1632,Savings,735620.49
4146,164,Savings,220120.83
4147,3539,Retirement,410411.52
4148,1378,Brokerage,3128.82
4149,45,Retirement,936309.95
4150,1322,Brokerage,337323.9
4151,4457,Retirement,189363.51
4152,790,Savings,322443.71
4153,381,Retirement,
4154,2214,Savings,886409.62
4155,1925,Brokerage,710074.59
4156,2911,Brokerage,689423.35
4157,3424,Brokerage,171745.18
4158,4625,Brokerage,63385.32
4159,3696,Retirement,534447.89
4160,3541,Savings,
4161,3573,Savings,
4162,1453,Brokerage,992950.5
4163,1695,Brokerage,609804.37
4164,3157,Brokerage,789814.18
4165,1670,Savings,814742.8
4166,3339,Brokerage,84218.48
4167,2755,Brokerage,114930.67
4168,4443,Retirement,
4169,3727,Savings,248584.33
4170,4524,Retirement,965167.11
4171,891,Savings,973174.35
4172,1556,Savings,664160.19
4173,1285,Savings,900168.86
4174,4988,Savings,
4175,4429,Brokerage,731358.73
4176,1834,Retirement,
4177,3778,Brokerage,600486.54
4178,519,Brokerage,477393.85
4179,163,Retirement,
4180,3951,Retirement,386257.1
4181,356,Retirement,755762.13
4182,3033,Brokerage,167881.1
4183,4410,Brokerage,101350.7
4184,2183,Savings,770554.2
4185,1044,Retirement,607092.1
4186,3357,Savings,461183.67
4187,4122,Brokerage,111558.33
4188,4862,Retirement,579975.84
4189,4369,Brokerage,247702.87
4190,2449,Retirement,661080.41
4191,1460,Brokerage,675881.38
4192,1235,Brokerage,391398.45
4193,3020,Brokerage,953387.69
4194,3271,Brokerage,385087.74
4195,1400,Brokerage,870007.73
4196,4709,Savings,139227.45
4197,3672,Savings,308739.85
4198,4156,Brokerage,565938.9
4199,1332,Retirement,326824.14
4200,4935,Retirement,671491.31
4201,74,Retirement,738435.94
4202,1119,Brokerage,861791.52
4203,185,Retirement,268848.96
4204,3893,Savings,765067.35
4205,3376,Retirement,590675.4
4206,2495,Savings,764705.37
4207,4703,Brokerage,396960.92
4208,177,Brokerage,4843.39
4209,4877,Retirement,307686.53
4210,4080,Retirement,559590.82
4211,4678,Retirement,406222.47
4212,617,Brokerage,194347.71
4213,4983,Brokerage,847132.91
4214,922,Retirement,462581.29
4215,2368,Retirement,519468.56
4216,2813,Savings,
4217,4764,Brokerage,808618.84
4218,876,Retirement,293674.33
4219,4787,Brokerage,28926.42
4220,2376,Retirement,10866.45
4221,4956,Savings,663218.46
4222,4217,Retirement,875962.44
4223,2677,Savings,119149.3
4224,258,Savings,399073.12
4225,3758,Savings,397310.91
4226,2375,Brokerage,602227.48
4227,502,Savings,
4228,1468,Retirement,535106.65
4229,2070,Retirement,520563.37
4230,1815,Savings,556725.68
4231,4421,Brokerage,555988.96
4232,338,Retirement,482985.14
4233,4431,Brokerage,237724.23
4234,4875,Brokerage,474253.09
4235,869,Brokerage,348285.35
4236,1938,Savings,150227.95
4237,3663,Retirement,915283.37
4238,388,Savings,213641.21
4239,2826,Brokerage,390986.96
4240,3304,Savings,592581.7
4241,4887,Retirement,645404.26
4242,142,Retirement,388015.16
4243,796,Brokerage,
4244,4632,Savings,825642.55
4245,4435,Brokerage,844826.06
4246,2411,Retirement,449376.68
4247,425,Brokerage,761408.85
4248,160,Brokerage,119196.84
4249,3868,Savings,415030.95
4250,287,Savings,113885.58
4251,1672,Retirement,372988.87
4252,1007,Savings,231695.27
4253,2422,Retirement,949744.23
4254,2065,Savings,601851.53
4255,355,Retirement,484464.02
4256,2810,Retirement,559067.47
4257,3284,Retirement,165669.85
4258,317,Retirement,142621.62
4259,1033,Savings,324283.67
4260,2820,Brokerage,597759.17
4261,3914,Savings,316110.95
4262,3486,Savings,185052.56
4263,1482,Savings,
4264,2718,Savings,216239.4
4265,2416,Retirement,793335.06
4266,2119,Retirement,
4267,3186,Retirement,541642.67
4268,2668,Retirement,597690.44
4269,4922,Retirement,326931.33
4270,790,Savings,534843.18
4271,2561,Savings,489609.81
4272,671,Savings,288182.39
4273,2849,Savings,102525.75
4274,4882,Savings,4320.98
4275,2041,Retirement,128598.07
4276,1515,Savings,930587.76
4277,557,Brokerage,779353.57
4278,1941,Brokerage,144043.2
4279,3796,Retirement,157895.88
4280,2218,Brokerage,642895.51
4281,2019,Brokerage,347158.54
4282,2630,Brokerage,675431.66
4283,4540,Retirement,171798.22
4284,4788,Brokerage,305968.57
4285,2837,Savings,713089.85
4286,2562,Savings,406674.14
4287,4116,Retirement,
4288,689,Retirement,67493.55
4289,2753,Savings,529563.92
4290,387,Retirement,309205.31
4291,760,Retirement,448788.62
4292,2518,Retirement,
4293,3000,Brokerage,215609.12
4294,1157,Retirement,
4295,4333,Brokerage,743606.55
4296,2424,Savings,833433.56
4297,3779,Savings,357050.71
4298,2460,Brokerage,805971.88
4299,4679,Retirement,200239.36
4300,2371,Brokerage,203971.36
4301,2731,Savings,488842.06
4302,4378,Savings,223023.29
4303,1023,Brokerage,218555.47
4304,682,Savings,688692.46
4305,1964,Brokerage,521644.47
4306,4923,Savings,427696.89
4307,307,Brokerage,474959.83
4308,4383,Savings,812272.98
4309,4562,Savings,353273.75
4310,1427,Retirement,543761.75
4311,1609,Savings,285955.77
4312,4546,Retirement,184770.53
4313,513,Retirement,182357.74
4314,3647,Brokerage,306423.83
4315,2677,Brokerage,213494.19
4316,2683,Brokerage,227199.77
4317,4194,Savings,102425.64
4318,4625,Savings,356884.21
4319,3919,Savings,293244.83
4320,3126,Retirement,88534.72
4321,3926,Retirement,
4322,1332,Brokerage,809263.1
4323,4824,Savings,986949.99
4324,1839,Savings,813819.0
4325,1119,Brokerage,604996.61
4326,2105,Retirement,629475.88
4327,3523,Retirement,971697.12
4328,2798,Savings,609981.79
4329,4712,Brokerage,790506.32
4330,303,Savings,49175.99
4331,4879,Brokerage,340944.04
4332,1867,Brokerage,17944.94
4333,1917,Brokerage,
4334,1342,Savings,704567.47
4335,4427,Brokerage,410189.15
4336,4277,Retirement,904697.5
4337,1395,Brokerage,295514.24
4338,2269,Brokerage,937945.13
4339,4233,Retirement,619633.93
4340,3751,Brokerage,371341.44
4341,1399,Brokerage,910927.82
4342,3039,Retirement,329264.82
4343,4678,Retirement,754479.49
4344,1036,Brokerage,742155.36
4345,4853,Savings,179970.96
4346,586,Retirement,745447.22
4347,3791,Brokerage,539274.33
4348,607,Savings,299940.49
4349,4428,Savings,639658.45
4350,3702,Savings,462659.98
4351,2689,Brokerage,529591.78
4352,2152,Retirement,811074.3
4353,2179,Savings,
4354,1310,Brokerage,994918.92
4355,4288,Savings,83917.18
4356,1783,Brokerage,30655.23
4357,4327,Brokerage,342377.3
4358,3559,Brokerage,114962.86
4359,672,Brokerage,246515.93
4360,4028,Brokerage,80706.58
4361,2758,Brokerage,12345.16
4362,186,Brokerage,795131.89
4363,4693,Brokerage,
4364,864,Retirement,468542.32
4365,385,Retirement,316307.27
4366,4590,Retirement,924687.06
4367,4794,Savings,221790.15
4368,3062,Savings,628376.13
4369,2565,Brokerage,505087.97
4370,170,Brokerage,465214.77
4371,98,Brokerage,
4372,1037,Brokerage,395169.25
4373,996,Savings,576097.6
4374,4789,Savings,11424.8
4375,4364,Savings,852978.45
4376,3886,Retirement,135266.71
4377,2582,Retirement,122141.32
4378,3495,Savings,574393.8
4379,4351,Retirement,826525.43
4380,828,Brokerage,717461.68
4381,350,Retirement,328412.53
4382,1112,Retirement,212965.24
4383,3777,Savings,401060.46
4384,2812,Brokerage,795279.69
4385,4350,Retirement,206435.94
4386,3294,Savings,915097.6
4387,647,Savings,690516.91
4388,4176,Brokerage,
4389,4656,Savings,209776.81
4390,1983,Brokerage,61293.29
4391,59,Brokerage,334529.54
4392,2636,Retirement,91257.23
4393,2392,Retirement,665993.47
4394,705,Brokerage,334977.94
4395,3161,Retirement,240169.38
4396,3993,Brokerage,186751.45
4397,2841,Savings,102160.73
4398,2378,Savings,393494.5
4399,349,Brokerage,134889.9
4400,4163,Savings,472065.25
4401,1489,Retirement,29144.86
4402,1298,Brokerage,594906.84
4403,3099,Retirement,
4404,2043,Retirement,177912.08
4405,674,Retirement,807430.69
4406,2101,Savings,817183.22
4407,3377,Savings,35926.96
4408,859,Brokerage,999176.8
4409,3784,Retirement,634971.39
4410,1678,Retirement,535877.8
4411,2455,Retirement,828407.25
4412,352,Retirement,963371.23
4413,307,Savings,669609.54
4414,4480,Savings,136233.55
4415,1754,Savings,264794.7
4416,3987,Retirement,209322.09
4417,1101,Brokerage,872490.12
