transaction_id,investment_id,transaction_type,transaction_date,quantity,transaction_price
55926,19688,Buy,2017-05-16,98,84.54
55927,18171,Sell,2020-10-06,479,1128.6
55928,3842,Buy,2018-06-11,205,1396.04
55929,14040,Sell,2014-10-07,331,959.16
55930,3783,Sell,2016-05-16,229,686.11
55931,15503,Sell,2023-11-05,309,1196.26
55932,17201,Buy,2023-03-16,350,1393.25
55933,720,Sell,2015-07-15,33,270.93
55934,1718,Sell,2021-05-15,158,545.3
55935,6380,Buy,2022-08-11,454,845.68
55936,16036,Sell,2022-04-17,476,540.36
55937,19696,Buy,2023-07-03,142,1416.59
55938,7610,Sell,2024-11-12,23,724.12
55939,743,Sell,2017-09-15,405,1232.99
55940,19771,Buy,2017-08-11,184,1461.39
55941,16687,Buy,2017-03-05,242,145.98
55942,16322,Buy,2020-06-17,123,240.08
55943,2618,Sell,2016-09-08,393,550.03
55944,6099,Sell,2016-01-31,224,418.91
55945,6059,Sell,2014-04-23,350,750.43
55946,10516,Sell,2014-05-24,455,257.62
55947,5197,Sell,2017-10-31,56,138.0
55948,7500,Buy,2023-03-09,244,1201.27
55949,14193,Sell,2019-09-25,317,730.07
55950,17974,Buy,2022-08-25,116,644.2
55951,3558,Sell,2024-06-14,82,101.69
55952,17472,Sell,2018-07-14,457,392.46
55953,252,Sell,2022-02-03,12,479.39
55954,4427,Sell,2016-03-15,114,1187.79
55955,5230,Buy,2023-08-16,465,933.44
55956,12993,Sell,2016-01-15,341,1262.85
55957,416,Sell,2019-08-25,4,552.4
55958,13150,Buy,2020-04-23,394,536.47
55959,9040,Sell,2015-09-17,150,1355.66
55960,1426,Buy,2019-06-19,212,1274.84
55961,12950,Buy,2016-12-12,59,410.3
55962,17188,Buy,2015-10-15,423,771.59
55963,13499,Buy,2024-01-05,339,1394.82
55964,14845,Sell,2023-01-02,200,1037.2
55965,12633,Buy,2017-04-27,9,1474.69
55966,17232,Sell,2020-12-10,109,1150.57
55967,19036,Sell,2016-05-30,283,1274.68
55968,1432,Sell,2017-08-21,55,507.02
55969,2298,Sell,2014-06-22,293,346.1
55970,4354,Sell,2023-02-12,228,468.94
55971,11141,Sell,2015-05-15,169,1089.53
55972,116,Sell,2024-10-10,131,1166.64
55973,17405,Buy,2021-11-12,480,43.12
55974,15320,Sell,2016-05-28,269,195.62
55975,1914,Sell,2020-10-09,397,221.03
55976,8673,Buy,2014-04-19,59,173.24
55977,9338,Sell,2022-03-10,155,1187.87
55978,13070,Sell,2021-04-26,284,82.96
55979,9797,Buy,2015-07-06,118,531.13
55980,17917,Buy,2016-02-19,67,1038.33
55981,12674,Sell,2018-09-13,31,930.32
55982,15585,Buy,2016-03-11,125,28.1
55983,17701,Buy,2014-11-09,445,1420.8
55984,15083,Buy,2019-04-03,441,299.35
55985,7899,Sell,2018-05-24,175,376.27
55986,3109,Sell,2015-04-17,417,396.9
55987,1283,Sell,2019-08-30,335,789.23
55988,17728,Buy,2020-09-14,369,994.23
55989,16491,Buy,2023-03-25,187,709.79
55990,19304,Buy,2016-04-27,397,
55991,420,Buy,2015-01-08,434,705.48
55992,9867,Sell,2022-01-09,318,1153.06
55993,17750,Buy,2016-08-17,78,1191.81
55994,6952,Sell,2022-03-27,280,649.77
55995,7773,Sell,2024-02-14,271,863.45
55996,8962,Sell,2023-09-06,5,916.58
55997,8133,Sell,2024-08-04,69,679.71
55998,39,Sell,2024-10-22,24,154.14
55999,5897,Buy,2023-09-06,74,1457.12
56000,1745,Sell,2018-12-31,5,111.82
56001,9007,Sell,2023-09-22,348,422.33
56002,14861,Buy,2024-06-09,73,393.64
56003,8403,Buy,2018-09-25,261,1054.4
56004,5479,Sell,2024-09-16,73,737.64
56005,10925,Buy,2014-12-12,288,1226.23
56006,3934,Buy,2016-01-19,260,949.16
56007,3740,Buy,2022-10-12,413,1029.86
56008,9878,Sell,2024-07-08,490,734.72
56009,13758,Buy,2022-11-14,325,1409.29
56010,19266,Buy,2023-10-29,282,146.64
56011,8033,Sell,2016-12-18,423,1023.23
56012,19458,Sell,2020-07-20,261,1106.16
56013,10021,Sell,2021-03-20,403,133.05
56014,9819,Buy,2017-02-02,363,17.38
56015,11402,Buy,2023-10-20,60,409.35
56016,15835,Buy,2017-11-19,302,1046.32
56017,1911,Buy,2024-12-28,120,343.48
56018,15793,Buy,2020-06-26,327,1071.25
56019,11905,Sell,2021-08-27,231,
56020,14521,Buy,2018-04-15,330,1059.56
56021,706,Buy,2014-12-16,264,
56022,5826,Buy,2022-08-16,163,252.93
56023,5176,Buy,2021-01-24,469,908.05
56024,6063,Buy,2020-04-04,271,1119.22
56025,10387,Buy,2020-12-21,106,937.19
56026,5086,Sell,2014-08-29,150,528.35
56027,14565,Sell,2014-07-13,102,76.48
56028,19142,Sell,2016-10-21,428,1144.99
56029,6069,Sell,2017-01-16,238,747.04
56030,12149,Buy,2023-11-30,259,976.21
56031,10730,Buy,2019-10-26,142,271.37
56032,5223,Buy,2022-05-08,136,548.27
56033,3655,Buy,2014-06-04,163,1018.31
56034,19478,Buy,2017-10-18,317,451.29
56035,7343,Buy,2019-01-29,322,134.28
56036,1940,Buy,2024-01-18,81,1490.35
56037,438,Buy,2017-04-06,415,344.78
56038,18354,Buy,2019-11-24,221,1118.99
56039,6698,Buy,2020-05-19,151,1261.69
56040,11115,Sell,2017-08-10,93,879.46
56041,8950,Buy,2018-08-05,435,385.78
56042,18908,Buy,2016-01-01,170,351.81
56043,19920,Sell,2022-01-30,307,313.47
56044,17678,Sell,2020-08-13,132,146.75
56045,14126,Buy,2015-01-03,74,1278.22
56046,15870,Buy,2022-03-05,496,329.96
56047,47,Buy,2024-03-11,424,381.09
56048,14315,Sell,2022-11-17,391,293.61
56049,16674,Buy,2022-05-13,233,1117.46
56050,14717,Sell,2020-09-10,244,691.67
56051,11886,Sell,2022-02-03,427,425.13
56052,4614,Buy,2024-02-16,496,217.04
56053,3144,Buy,2024-05-12,4,872.8
56054,7320,Sell,2018-02-18,440,1110.06
56055,9006,Buy,2021-02-16,80,1426.7
56056,7924,Sell,2023-05-25,173,1389.27
56057,2719,Buy,2024-05-20,43,1080.02
56058,2485,Buy,2016-02-09,494,659.02
56059,15826,Buy,2024-03-16,180,738.88
56060,18821,Buy,2020-02-04,50,394.81
56061,15506,Sell,2017-03-08,91,706.84
56062,18076,Buy,2014-10-03,3,653.24
56063,9700,Sell,2023-12-21,274,346.75
56064,4549,Buy,2023-01-04,50,459.06
56065,13072,Buy,2019-03-31,493,962.19
56066,2134,Buy,2020-05-26,477,900.26
56067,15781,Sell,2018-03-01,218,723.72
56068,6455,Buy,2018-11-03,385,1200.97
56069,16969,Sell,2022-05-16,490,938.03
56070,19964,Sell,2021-07-27,366,1376.33
56071,8593,Buy,2021-12-16,170,1332.55
56072,19746,Buy,2018-05-20,388,882.78
56073,10487,Sell,2015-10-14,233,1010.42
56074,9726,Buy,2019-11-26,83,825.05
56075,12783,Sell,2019-02-05,19,141.89
56076,19257,Buy,2021-04-21,388,1458.1
56077,11635,Sell,2017-05-03,320,1379.49
56078,6759,Buy,2024-08-23,26,
56079,14245,Buy,2017-09-15,492,418.16
56080,4859,Buy,2019-02-23,485,795.2
56081,13012,Sell,2019-01-23,176,1109.3
56082,13985,Sell,2016-02-04,405,610.02
56083,14558,Sell,2024-06-02,157,
56084,16017,Sell,2014-08-13,372,143.26
56085,3617,Buy,2015-06-30,433,1438.48
56086,4270,Sell,2017-01-04,200,1364.78
56087,11065,Sell,2023-06-02,271,279.2
56088,6339,Sell,2014-06-25,435,101.87
56089,1891,Buy,2017-01-12,167,1072.28
56090,15457,Sell,2023-11-11,61,118.97
56091,15991,Sell,2015-02-17,71,505.31
56092,11030,Sell,2019-03-02,202,338.18
56093,8773,Sell,2017-06-02,399,132.89
56094,18229,Buy,2023-10-15,464,150.69
56095,4771,Buy,2018-05-26,159,1442.83
56096,18641,Buy,2016-06-23,116,777.53
56097,10236,Sell,2014-12-02,197,54.72
56098,479,Sell,2021-07-20,405,1457.51
56099,3246,Buy,2018-05-26,84,621.7
56100,2140,Buy,2022-07-11,33,1253.52
56101,12715,Sell,2014-12-19,319,1325.73
56102,18565,Sell,2015-03-01,255,1002.03
56103,4217,Buy,2019-09-17,394,660.18
56104,1003,Buy,2020-02-14,356,879.33
56105,8148,Buy,2024-03-27,34,1039.86
56106,6523,Buy,2021-10-16,425,536.87
56107,4962,Sell,2016-10-28,69,1303.05
56108,16240,Buy,2014-12-18,266,864.13
56109,13106,Buy,2019-11-27,3,572.78
56110,17796,Buy,2020-07-19,328,245.8
56111,13380,Sell,2019-05-08,47,1434.03
56112,19534,Buy,2016-04-28,333,609.94
56113,12982,Sell,2016-11-28,203,1392.36
56114,5419,Sell,2021-09-29,356,555.03
56115,4035,Sell,2015-05-04,227,697.2
56116,44,Buy,2024-04-15,183,521.43
56117,18812,Sell,2016-05-08,102,865.03
56118,14547,Buy,2021-02-19,52,150.03
56119,9174,Buy,2024-09-18,190,1085.43
56120,13522,Sell,2023-05-04,256,1013.33
56121,11108,Sell,2014-04-25,54,914.04
56122,15056,Sell,2021-11-23,478,767.91
56123,8856,Buy,2020-04-30,262,51.83
56124,8104,Buy,2014-08-09,403,1452.11
56125,7744,Buy,2014-12-01,403,1225.19
56126,17163,Buy,2023-09-17,165,700.66
56127,2438,Buy,2020-08-01,329,1401.83
56128,435,Sell,2021-10-13,51,183.71
56129,4798,Sell,2014-01-27,458,1424.8
56130,15401,Buy,2022-09-23,329,1377.48
56131,11772,Buy,2018-01-06,228,1224.1
56132,6021,Sell,2017-07-05,261,90.84
56133,6040,Sell,2022-11-10,174,390.46
56134,18684,Buy,2022-12-23,427,1159.47
56135,4334,Buy,2022-12-21,101,985.81
56136,15114,Sell,2014-02-27,477,984.31
56137,5275,Buy,2021-04-18,18,497.51
56138,18752,Buy,2023-07-30,36,192.97
56139,18661,Sell,2021-10-27,403,1276.18
56140,3812,Buy,2018-01-03,420,742.11
56141,16039,Sell,2017-05-16,272,975.6
56142,8452,Buy,2023-01-04,81,578.5
56143,14914,Buy,2016-03-10,405,1040.52
56144,4528,Sell,2022-08-17,217,764.97
56145,13259,Sell,2022-03-21,203,546.87
56146,8991,Sell,2022-08-26,393,742.72
56147,14306,Sell,2024-06-27,390,928.53
56148,12757,Sell,2024-11-06,261,1051.63
56149,9470,Buy,2024-07-25,98,1165.24
56150,6090,Sell,2015-05-12,121,1044.81
56151,3429,Buy,2021-07-11,142,647.47
56152,6967,Sell,2016-07-26,222,867.58
56153,19241,Buy,2017-05-10,324,564.6
56154,3746,Buy,2019-10-03,332,1184.01
56155,17164,Buy,2017-02-04,299,986.12
56156,9507,Buy,2023-07-03,115,215.62
56157,17427,Sell,2023-02-26,413,1476.52
56158,10644,Buy,2015-10-21,413,156.45
56159,7566,Sell,2020-01-20,18,61.66
56160,1479,Sell,2015-08-19,115,936.45
56161,12516,Sell,2017-03-28,458,827.61
56162,5472,Buy,2021-05-14,143,219.18
56163,6386,Sell,2024-02-21,363,834.58
56164,3732,Sell,2024-04-21,457,1347.43
56165,1552,Sell,2016-11-19,4,1410.27
56166,12088,Sell,2022-08-10,264,1272.53
56167,765,Buy,2022-06-27,128,869.81
56168,10242,Buy,2015-09-02,356,626.61
56169,5240,Sell,2014-06-04,341,38.46
56170,314,Buy,2014-05-27,419,1149.84
56171,14305,Sell,2017-01-20,3,654.89
56172,7182,Sell,2017-07-29,481,374.1
56173,8238,Sell,2023-11-02,406,725.77
56174,11535,Sell,2022-01-06,457,1135.54
56175,19121,Buy,2021-09-11,13,831.72
56176,16800,Buy,2014-04-10,104,120.5
56177,12304,Sell,2018-07-30,210,1069.73
56178,11215,Buy,2017-10-05,299,349.03
56179,15453,Sell,2015-02-20,389,485.17
56180,4780,Sell,2017-07-14,194,1322.24
56181,2095,Buy,2018-12-18,294,1021.17
56182,2870,Sell,2020-01-15,184,300.56
56183,4224,Buy,2020-04-24,276,39.17
56184,12430,Sell,2015-01-28,290,
56185,1290,Buy,2020-12-07,270,417.53
56186,1086,Buy,2017-07-03,61,179.44
56187,17199,Sell,2023-01-07,194,1414.18
56188,3652,Buy,2022-09-22,142,600.98
56189,4247,Buy,2022-08-03,422,1364.86
56190,6168,Sell,2018-02-14,427,769.59
56191,19196,Sell,2017-01-13,5,421.17
56192,10470,Sell,2022-07-29,485,
56193,18628,Sell,2024-05-19,109,1105.43
56194,609,Sell,2024-05-15,162,1420.01
56195,3072,Buy,2021-07-10,295,92.29
56196,4984,Buy,2015-12-15,33,80.23
56197,1117,Buy,2014-09-09,252,301.1
56198,8116,Sell,2020-04-20,332,12.6
56199,12203,Buy,2021-11-20,308,1238.63
56200,13869,Buy,2019-06-22,34,1305.5
56201,5549,Sell,2018-07-08,218,1251.43
56202,9694,Buy,2024-06-13,215,437.57
56203,10294,Sell,2023-04-14,157,1204.64
56204,16078,Sell,2015-04-28,465,1449.72
56205,14982,Sell,2015-12-20,253,
56206,12540,Buy,2015-04-15,11,746.02
56207,449,Buy,2023-02-04,334,377.82
56208,15939,Buy,2014-03-28,96,1398.99
56209,10824,Sell,2024-06-21,35,1215.9
56210,14134,Sell,2023-07-04,142,765.97
56211,16733,Buy,2015-07-15,147,1423.91
56212,13622,Buy,2020-12-19,160,205.27
56213,12251,Buy,2021-06-05,246,287.36
56214,15919,Buy,2014-02-26,272,936.98
56215,14370,Buy,2023-04-14,481,605.02
56216,12182,Buy,2023-09-10,244,1194.54
56217,12494,Sell,2023-05-15,297,652.41
56218,8075,Sell,2024-04-04,148,1154.78
56219,9576,Sell,2015-11-04,173,322.18
56220,4966,Buy,2016-01-01,364,1176.32
56221,18542,Buy,2016-08-23,149,1086.69
56222,17852,Buy,2022-08-26,114,1451.23
56223,2061,Buy,2015-11-24,145,907.04
56224,7348,Buy,2019-02-05,7,587.52
56225,1953,Buy,2022-03-23,250,1039.42
56226,2097,Buy,2015-09-05,315,1459.61
56227,3992,Buy,2018-07-12,322,919.92
56228,4341,Buy,2018-01-16,86,225.66
56229,2557,Sell,2023-05-22,39,524.22
56230,19199,Buy,2019-01-16,278,1468.82
56231,15007,Sell,2014-07-20,450,478.97
56232,16657,Buy,2015-10-29,57,374.45
56233,4473,Buy,2015-07-15,475,1225.1
56234,7271,Sell,2019-10-08,108,346.42
56235,2985,Sell,2024-09-30,199,1094.77
56236,5111,Sell,2018-10-28,21,832.76
56237,2999,Sell,2014-07-01,448,448.25
56238,18694,Buy,2017-06-08,443,1329.26
56239,1232,Buy,2017-05-08,297,957.93
56240,10459,Buy,2019-10-15,288,
56241,7829,Sell,2024-06-03,149,1234.24
56242,16511,Buy,2021-03-24,172,251.42
56243,11504,Sell,2023-12-05,173,717.17
56244,4002,Sell,2014-12-07,94,557.77
56245,11397,Sell,2015-01-12,237,1022.42
56246,18405,Sell,2021-10-25,394,550.96
56247,12912,Buy,2014-09-01,204,841.26
56248,16514,Buy,2019-08-03,174,817.07
56249,14704,Sell,2019-05-05,333,1193.84
56250,8797,Sell,2017-06-19,74,603.0
56251,1374,Sell,2014-04-15,112,1437.77
56252,11279,Buy,2024-07-21,304,27.82
56253,16944,Buy,2021-04-16,67,22.58
56254,6061,Sell,2016-04-14,312,893.07
56255,14610,Sell,2022-05-13,361,777.15
56256,12324,Buy,2021-08-08,109,719.05
56257,15016,Sell,2015-05-30,242,1076.73
56258,9641,Sell,2023-05-28,476,1327.09
56259,3247,Sell,2021-02-19,218,380.51
56260,39,Sell,2023-12-15,421,631.61
56261,4614,Sell,2022-10-18,268,308.78
56262,4052,Buy,2020-12-24,75,1343.06
56263,3371,Sell,2023-02-12,281,47.71
56264,14224,Sell,2017-05-22,11,728.07
56265,6867,Buy,2015-01-05,470,1488.02
56266,3099,Sell,2015-11-23,454,502.6
56267,8612,Sell,2021-07-24,150,1165.73
56268,13623,Buy,2022-05-31,467,328.73
56269,18756,Buy,2021-03-08,131,520.08
56270,10144,Buy,2017-01-02,100,295.52
56271,19048,Sell,2020-11-25,13,1372.31
56272,17266,Sell,2014-11-28,386,404.69
56273,1256,Sell,2024-05-27,291,439.42
56274,18413,Sell,2018-04-26,43,146.85
56275,11618,Sell,2024-08-05,498,1428.24
56276,12470,Sell,2016-06-24,163,232.98
56277,11639,Sell,2022-03-01,156,588.54
56278,5066,Buy,2019-03-25,462,74.99
56279,1746,Sell,2020-04-22,102,673.24
56280,15585,Sell,2018-03-08,236,525.05
56281,15100,Sell,2021-12-29,436,761.44
56282,8389,Sell,2024-03-15,63,196.58
56283,993,Buy,2020-04-26,75,298.77
56284,8691,Buy,2024-12-27,235,1156.9
56285,13414,Sell,2020-10-30,57,
56286,2752,Buy,2024-07-07,204,50.99
56287,5088,Sell,2021-02-02,114,193.28
56288,11230,Buy,2023-05-11,161,217.0
56289,2805,Buy,2016-10-24,87,1375.01
56290,2732,Buy,2020-09-27,382,1397.14
56291,5724,Sell,2014-12-29,305,375.78
56292,16860,Buy,2020-11-07,282,1144.96
56293,13981,Sell,2024-04-09,466,442.33
56294,1301,Buy,2016-06-16,470,1078.28
56295,18455,Buy,2023-07-16,140,864.85
56296,9470,Sell,2014-04-28,55,853.27
56297,13612,Sell,2019-03-23,120,732.33
56298,3468,Sell,2016-01-07,14,226.66
56299,6532,Buy,2021-08-26,380,1239.12
56300,554,Sell,2024-07-01,64,970.52
56301,17765,Sell,2024-09-13,449,365.65
56302,19032,Buy,2020-05-09,371,1086.4
56303,17085,Buy,2023-06-17,406,1034.6
56304,3319,Buy,2023-02-15,229,902.96
56305,15878,Sell,2017-09-19,168,1245.83
56306,14957,Sell,2014-09-17,398,357.69
56307,8920,Buy,2018-01-13,18,1064.94
56308,13111,Sell,2017-10-27,337,828.81
56309,14120,Buy,2019-10-24,280,1165.13
56310,591,Sell,2014-11-14,371,630.09
56311,9241,Buy,2014-06-19,245,1109.18
56312,11538,Sell,2017-08-28,54,1019.82
56313,17875,Buy,2021-07-21,318,566.56
56314,19627,Buy,2020-07-15,245,406.08
56315,17393,Buy,2020-09-10,291,230.81
56316,14271,Buy,2014-08-31,398,749.95
56317,10944,Sell,2014-07-29,231,407.74
56318,18432,Buy,2017-01-21,293,835.89
56319,12523,Sell,2022-11-03,48,375.73
56320,17149,Buy,2019-05-02,116,519.12
56321,10954,Buy,2019-07-30,343,318.68
56322,10939,Buy,2015-01-11,192,832.88
56323,17486,Sell,2017-07-20,370,1070.6
56324,10867,Sell,2023-06-14,450,261.06
56325,10618,Sell,2018-10-07,3,657.47
56326,9571,Sell,2021-06-20,273,37.83
56327,1431,Sell,2015-05-15,399,870.03
56328,4183,Sell,2014-02-10,40,535.09
56329,1807,Buy,2021-02-21,475,1104.69
56330,3844,Sell,2022-10-13,199,366.9
56331,8392,Sell,2024-07-24,146,580.26
56332,19610,Buy,2022-05-26,349,1003.73
56333,16760,Sell,2017-04-16,386,626.22
56334,4721,Sell,2015-04-08,111,1458.38
56335,13285,Sell,2021-12-18,154,70.49
56336,19122,Buy,2018-03-19,79,51.12
56337,9740,Buy,2021-05-03,429,658.81
56338,14686,Buy,2021-08-15,120,1330.55
56339,7638,Buy,2016-07-15,432,1263.08
56340,5584,Sell,2018-03-28,352,979.05
56341,16595,Buy,2015-05-05,419,1362.21
56342,9921,Sell,2014-12-28,270,1241.24
56343,4037,Sell,2016-01-17,60,
56344,2841,Buy,2014-07-08,4,896.99
56345,19568,Sell,2024-08-08,212,84.36
56346,17740,Buy,2018-12-04,91,216.66
56347,7793,Buy,2020-01-05,56,231.7
56348,12065,Buy,2023-10-28,459,97.3
56349,3506,Buy,2021-11-27,443,156.87
56350,17770,Buy,2020-01-15,377,1474.38
56351,5682,Buy,2015-10-08,43,1385.4
56352,5247,Sell,2018-03-30,153,1156.29
56353,8457,Buy,2014-07-09,44,1300.25
56354,9040,Sell,2015-11-09,329,1225.38
56355,1328,Sell,2016-10-26,342,1213.5
56356,6375,Buy,2014-03-04,14,1334.05
56357,2805,Sell,2022-06-29,324,1283.73
56358,11944,Sell,2017-10-21,348,624.37
56359,3950,Buy,2014-05-20,322,435.34
56360,17231,Buy,2023-04-03,464,1291.51
56361,15007,Buy,2015-04-29,3,722.89
56362,16577,Buy,2020-05-23,464,862.48
56363,13040,Sell,2017-05-29,343,1145.97
56364,14690,Sell,2018-12-01,223,1342.61
56365,9482,Sell,2022-07-09,185,463.24
56366,6257,Buy,2015-12-12,184,90.98
56367,5611,Buy,2015-05-30,6,1402.72
56368,18186,Sell,2014-05-11,48,578.15
56369,14385,Sell,2019-10-08,234,
56370,3461,Sell,2014-05-07,64,1030.69
56371,13905,Buy,2016-04-15,176,286.09
56372,1626,Buy,2021-11-13,193,961.01
56373,3738,Sell,2016-11-05,96,177.04
56374,4346,Buy,2019-08-16,324,362.97
56375,1317,Buy,2021-06-16,245,1224.76
56376,13265,Buy,2021-10-09,123,649.44
56377,301,Sell,2016-12-07,351,60.1
56378,18273,Sell,2021-05-17,480,111.82
56379,18470,Buy,2015-06-03,404,998.2
56380,12654,Buy,2024-04-14,77,463.17
56381,17620,Buy,2019-06-01,380,777.5
56382,7382,Sell,2023-01-16,380,439.76
56383,13691,Buy,2019-04-07,444,1452.17
56384,18330,Buy,2018-02-15,53,73.65
56385,5253,Sell,2020-08-01,168,919.24
56386,10743,Sell,2015-11-30,478,237.46
56387,13007,Buy,2016-10-05,167,1367.46
56388,15989,Buy,2022-06-11,460,1169.63
56389,4248,Sell,2017-03-27,216,1011.15
56390,14931,Buy,2019-12-18,1,73.26
56391,1976,Sell,2023-07-20,289,1013.14
56392,12360,Buy,2020-02-04,382,801.83
56393,3361,Buy,2023-04-08,118,684.05
56394,18135,Buy,2016-06-29,150,423.87
56395,17056,Buy,2018-12-08,353,899.2
56396,17049,Sell,2017-04-25,155,228.16
56397,14693,Buy,2019-01-27,125,798.15
56398,197,Sell,2022-12-10,95,428.16
56399,11975,Buy,2016-08-07,304,531.99
56400,14653,Sell,2016-06-05,269,833.88
56401,1490,Sell,2022-12-05,304,797.88
56402,10418,Sell,2014-02-14,403,752.87
56403,2333,Buy,2022-09-02,24,1136.52
56404,16489,Buy,2019-08-25,406,93.45
56405,17306,Sell,2021-08-15,398,1021.66
56406,4541,Buy,2020-06-23,120,1467.14
56407,7133,Buy,2016-11-13,151,139.7
56408,8215,Buy,2017-08-05,133,558.9
56409,4446,Sell,2020-07-19,236,434.21
56410,10172,Sell,2016-11-27,254,1285.87
56411,16025,Sell,2018-01-13,263,304.65
56412,6772,Sell,2023-10-20,202,
56413,6852,Sell,2015-05-28,169,387.48
56414,16803,Buy,2020-12-22,285,69.19
56415,14572,Sell,2015-10-18,127,1384.44
56416,11915,Buy,2018-04-03,225,505.96
56417,13347,Buy,2019-10-08,103,1172.87
56418,6730,Buy,2014-01-13,33,
56419,9724,Buy,2016-06-06,458,1105.16
56420,9542,Buy,2019-04-14,194,469.76
56421,2866,Sell,2023-01-27,419,1093.52
56422,6125,Sell,2019-11-05,478,1495.74
56423,16448,Buy,2019-05-28,20,316.1
56424,4115,Sell,2017-01-02,439,1198.53
56425,19604,Sell,2019-09-23,313,1013.96
56426,9415,Buy,2020-08-26,485,1348.5
56427,12432,Buy,2022-09-30,302,419.39
56428,4651,Sell,2021-08-04,369,446.68
56429,11488,Sell,2024-09-03,344,1011.78
56430,12553,Buy,2014-11-17,73,1126.67
56431,16638,Sell,2022-12-09,419,915.18
56432,1862,Buy,2023-02-12,97,941.26
56433,15247,Buy,2014-09-08,79,1225.22
56434,14723,Buy,2020-09-01,264,1251.65
56435,1668,Buy,2017-07-07,419,333.87
56436,9496,Sell,2019-12-15,155,1004.21
56437,11167,Buy,2022-02-27,17,1237.55
56438,7430,Sell,2016-06-02,241,62.03
56439,2590,Buy,2023-11-09,478,659.29
56440,7430,Buy,2022-07-27,153,935.26
56441,16834,Buy,2024-09-03,177,1149.31
56442,7741,Buy,2024-03-03,195,101.3
56443,19303,Buy,2023-05-07,370,452.36
56444,7722,Sell,2016-07-03,305,274.86
56445,18111,Buy,2014-09-27,19,1403.52
56446,6856,Buy,2019-11-17,77,262.4
56447,4893,Buy,2019-03-12,427,728.96
56448,99,Sell,2015-08-04,233,685.04
56449,5426,Sell,2018-01-27,216,757.87
56450,2531,Sell,2021-12-17,38,121.39
56451,18306,Sell,2016-12-04,367,1474.83
56452,4808,Sell,2023-04-20,199,1203.39
56453,10028,Sell,2017-01-10,372,65.51
56454,3508,Buy,2024-06-19,451,93.76
56455,9805,Sell,2015-08-23,408,1151.69
56456,1088,Buy,2017-01-03,23,345.78
56457,16635,Buy,2021-06-17,304,1485.77
56458,7643,Sell,2015-06-04,20,1086.57
56459,10807,Sell,2020-10-18,29,638.26
56460,10222,Buy,2018-10-29,234,266.08
56461,17313,Sell,2017-12-12,13,835.43
56462,17328,Sell,2015-11-19,329,1112.11
56463,8395,Sell,2024-09-06,201,702.74
56464,19495,Sell,2020-11-05,205,1090.94
56465,12325,Buy,2024-07-22,173,493.5
56466,3105,Sell,2019-09-08,76,724.52
56467,15956,Buy,2024-12-09,128,316.59
56468,197,Sell,2023-05-02,115,895.51
56469,19501,Buy,2014-12-31,499,16.55
56470,17026,Buy,2015-01-11,239,
56471,19155,Sell,2020-12-26,3,707.08
56472,259,Sell,2022-11-21,345,1426.75
56473,14522,Sell,2018-07-05,43,
56474,5629,Buy,2015-04-08,42,132.98
56475,5667,Sell,2015-04-19,375,63.2
56476,18826,Buy,2021-04-09,209,317.07
56477,10730,Buy,2014-08-01,11,1314.09
56478,10922,Sell,2016-10-19,415,942.88
56479,12258,Buy,2024-09-14,441,779.61
56480,4846,Sell,2014-12-03,41,954.32
56481,10920,Sell,2015-01-27,9,1204.95
56482,13158,Sell,2016-11-15,401,1298.2
56483,8261,Sell,2016-06-18,11,1004.17
56484,7019,Buy,2015-10-23,104,244.96
56485,19018,Buy,2016-04-29,82,134.63
56486,4962,Sell,2020-01-17,268,
56487,12882,Sell,2023-03-06,277,1001.25
56488,3008,Sell,2019-03-29,100,365.08
56489,14838,Buy,2022-05-10,379,630.16
56490,6077,Buy,2016-08-07,202,484.83
56491,18268,Buy,2018-01-09,262,1128.91
56492,17396,Sell,2022-11-28,463,1277.15
56493,15300,Sell,2021-11-03,283,840.78
56494,15791,Buy,2019-04-20,321,834.78
56495,10769,Buy,2022-10-05,267,954.9
56496,6034,Buy,2018-11-07,278,1271.7
56497,4382,Buy,2022-08-13,61,934.04
56498,5691,Sell,2023-09-18,370,1066.62
56499,10760,Buy,2017-11-13,122,160.16
56500,12205,Buy,2020-12-15,492,805.09
56501,19348,Buy,2023-09-15,419,1033.21
56502,5630,Sell,2022-08-11,399,
56503,18882,Sell,2014-04-07,388,903.5
56504,14206,Sell,2016-03-09,119,1478.32
56505,13422,Sell,2016-11-03,33,1306.24
56506,3299,Buy,2019-09-19,497,811.41
56507,15663,Buy,2014-10-14,467,531.04
56508,18662,Buy,2023-07-28,135,938.41
56509,7542,Buy,2015-10-17,354,466.39
56510,2102,Sell,2017-09-09,168,598.03
56511,1281,Sell,2020-05-10,68,566.97
56512,18946,Buy,2021-12-12,128,118.39
56513,1942,Sell,2023-07-24,160,241.66
56514,10470,Sell,2015-07-22,276,520.22
56515,5842,Buy,2017-08-30,32,15.03
56516,17254,Buy,2021-12-30,166,752.41
56517,16990,Sell,2018-07-20,275,122.09
56518,12041,Sell,2017-02-02,425,1405.32
56519,14139,Buy,2015-10-21,381,736.62
56520,9929,Buy,2019-03-07,290,685.77
56521,3302,Sell,2015-05-04,371,1002.48
56522,3141,Sell,2019-05-23,249,1046.04
56523,17629,Buy,2022-01-01,159,505.06
56524,14699,Sell,2014-05-22,102,1285.62
56525,12827,Buy,2023-08-29,308,727.26
56526,13733,Sell,2024-04-14,218,1451.95
